Arkansas County	17105
Ashley County	18960
Baxter County	41655
Benton County	286353
Boone County	37352
Bradley County	10498
Calhoun County	4725
Carroll County	28202
Chicot County	10143
Clark County	21362
Clay County	14508
Cleburne County	24665
Cleveland County	7544
Columbia County	22741
Conway County	20729
Craighead County	111576
Crawford County	60107
Crittenden County	48067
Cross County	16762
Dallas County	6445
Desha County	11330
Drew County	17309
Faulkner County	123666
Franklin County	17122
Fulton County	12033
Garland County	100162
Grant County	17975
Greene County	45818
Hempstead County	19993
Hot Spring County	33034
Howard County	12755
Independence County	37892
Izard County	13576
Jackson County	16737
Jefferson County	66811
Johnson County	25692
Lafayette County	6294
Lawrence County	16196
Lee County	8529
Lincoln County	12879
Little River County	11971
Logan County	21097
Lonoke County	74042
Madison County	16551
Marion County	16862
Miller County	42570
Mississippi County	40503
Monroe County	6765
Montgomery County	8459
Nevada County	8284
Newton County	7198
Ouachita County	22592
Perry County	9997
Phillips County	16445
Pike County	10165
Poinsett County	22893
Polk County	19182
Pope County	63346
Prairie County	8248
Pulaski County	399073
Randolph County	18581
St. Francis County	23046
Saline County	123681
Scott County	9811
Searcy County	7827
Sebastian County	127739
Sevier County	15778
Sharp County	17282
Stone County	12364
Union County	38925
Van Buren County	15765
Washington County	246662
White County	76810
Woodruff County	6200
Yell County	20216
