Adams County	35826
Allen County	385892
Bartholomew County	82157
Benton County	8712
Blackford County	12098
Boone County	71169
Brown County	15470
Carroll County	20307
Cass County	37771
Clark County	121282
Clay County	26432
Clinton County	33151
Crawford County	10540
Daviess County	33391
Dearborn County	50726
Decatur County	26477
DeKalb County	43274
Delaware County	111669
Dubois County	43604
Elkhart County	206842
Fayette County	23333
Floyd County	80437
Fountain County	16470
Franklin County	22767
Fulton County	20434
Gibson County	33021
Grant County	66446
Greene County	30790
Hamilton County	348868
Hancock County	80156
Harrison County	39652
Hendricks County	175528
Henry County	48885
Howard County	83619
Huntington County	36599
Jackson County	46373
Jasper County	32906
Jay County	20456
Jefferson County	33075
Jennings County	27564
Johnson County	162180
Knox County	36244
Kosciusko County	80050
LaGrange County	40515
Lake County	498597
LaPorte County	112222
Lawrence County	45022
Madison County	130065
Marion County	976770
Marshall County	46018
Martin County	9786
Miami County	35924
Monroe County	139517
Montgomery County	37932
Morgan County	71802
Newton County	13796
Noble County	47379
Ohio County	5930
Orange County	19839
Owen County	21298
Parke County	16154
Perry County	19150
Pike County	12233
Porter County	173256
Posey County	25161
Pulaski County	12488
Putnam County	36666
Randolph County	24375
Ripley County	28980
Rush County	16744
St. Joseph County	272549
Scott County	24336
Shelby County	45026
Spencer County	19820
Starke County	23356
Steuben County	34440
Sullivan County	20803
Switzerland County	9724
Tippecanoe County	186247
Tipton County	15365
Union County	7090
Vanderburgh County	180158
Vermillion County	15388
Vigo County	106007
Wabash County	30888
Warren County	8413
Warrick County	63966
Washington County	28220
Wayne County	66455
Wells County	28179
White County	24636
Whitley County	34316
