Acadia Parish	57455
Allen Parish	22697
Ascension Parish	126984
Assumption Parish	20968
Avoyelles Parish	39616
Beauregard Parish	36573
Bienville Parish	12899
Bossier Parish	128615
Caddo Parish	237056
Calcasieu Parish	216416
Caldwell Parish	9617
Cameron Parish	5619
Catahoula Parish	8859
Claiborne Parish	14109
Concordia Parish	18589
De Soto Parish	26854
East Baton Rouge Parish	455884
East Carroll Parish	7383
East Feliciana Parish	19451
Evangeline Parish	32307
Franklin Parish	19721
Grant Parish	22129
Iberia Parish	69725
Iberville Parish	30095
Jackson Parish	14989
Jefferson Parish	439845
Jefferson Davis Parish	32166
Lafayette Parish	242004
Lafourche Parish	97495
LaSalle Parish	14812
Lincoln Parish	48259
Livingston Parish	142726
Madison Parish	9927
Morehouse Parish	25430
Natchitoches Parish	37349
Orleans Parish	383282
Ouachita Parish	160003
Plaquemines Parish	23466
Pointe Coupee Parish	20689
Rapides Parish	129607
Red River Parish	7619
Richland Parish	19997
Sabine Parish	22118
St. Bernard Parish	43838
St. Charles Parish	52481
St. Helena Parish	10889
St. James Parish	20127
St. John the Baptist Parish	42394
St. Landry Parish	82273
St. Martin Parish	51604
St. Mary Parish	49140
St. Tammany Parish	264933
Tangipahoa Parish	133549
Tensas Parish	4116
Terrebonne Parish	109319
Union Parish	21124
Vermilion Parish	57289
Vernon Parish	48582
Washington Parish	45370
Webster Parish	36864
West Baton Rouge Parish	27236
West Carroll Parish	9694
West Feliciana Parish	15256
Winn Parish	13721
