Alcona County	10235
Alger County	8821
Allegan County	120950
Alpena County	28893
Antrim County	23813
Arenac County	14975
Baraga County	8215
Barry County	62992
Bay County	102985
Benzie County	18223
Berrien County	153101
Branch County	44985
Calhoun County	133819
Cass County	51483
Charlevoix County	26086
Cheboygan County	25752
Chippewa County	36816
Clare County	31065
Clinton County	79426
Crawford County	13204
Delta County	36826
Dickinson County	25787
Eaton County	108944
Emmet County	34225
Genesee County	404208
Gladwin County	25485
Gogebic County	14361
Grand Traverse County	95860
Gratiot County	41544
Hillsdale County	45546
Houghton County	37313
Huron County	31252
Ingham County	284034
Ionia County	67197
Iosco County	25369
Iron County	11635
Isabella County	64813
Jackson County	160050
Kalamazoo County	261108
Kalkaska County	17979
Kent County	658046
Keweenaw County	2107
Lake County	12308
Lapeer County	88513
Leelanau County	22623
Lenawee County	98956
Livingston County	195014
Luce County	5309
Mackinac County	10906
Macomb County	876792
Manistee County	25350
Marquette County	66103
Mason County	29383
Mecosta County	40031
Menominee County	23299
Midland County	83457
Missaukee County	15130
Monroe County	155274
Montcalm County	67220
Montmorency County	9297
Muskegon County	176511
Newaygo County	50296
Oakland County	1270017
Oceana County	26815
Ogemaw County	20726
Ontonagon County	5868
Osceola County	23105
Oscoda County	8311
Otsego County	25289
Ottawa County	299157
Presque Isle County	13093
Roscommon County	23633
Saginaw County	189591
St. Clair County	160053
St. Joseph County	60758
Sanilac County	40506
Schoolcraft County	8030
Shiawassee County	67877
Tuscola County	52917
Van Buren County	75658
Washtenaw County	369390
Wayne County	1774816
Wexford County	33901
