Aitkin County	15693
Anoka County	364299
Becker County	35147
Beltrami County	46230
Benton County	41338
Big Stone County	5147
Blue Earth County	69173
Brown County	25885
Carlton County	36156
Carver County	107286
Cass County	30125
Chippewa County	12593
Chisago County	56670
Clay County	65351
Clearwater County	8580
Cook County	5592
Cottonwood County	11489
Crow Wing County	66236
Dakota County	440317
Dodge County	20861
Douglas County	39079
Faribault County	13888
Fillmore County	21246
Freeborn County	30883
Goodhue County	47536
Grant County	6080
Hennepin County	1281267
Houston County	18818
Hubbard County	21380
Isanti County	41383
Itasca County	44984
Jackson County	9969
Kanabec County	16040
Kandiyohi County	43685
Kittson County	4180
Koochiching County	12031
Lac qui Parle County	6701
Lake County	10885
Lake of the Woods County	3760
Le Sueur County	28627
Lincoln County	5628
Lyon County	25174
McLeod County	36701
Mahnomen County	5374
Marshall County	9035
Martin County	19970
Meeker County	23428
Mille Lacs County	26410
Morrison County	33980
Mower County	40049
Murray County	8168
Nicollet County	34490
Nobles County	22183
Norman County	6422
Olmsted County	162991
Otter Tail County	60024
Pennington County	13939
Pine County	28854
Pipestone County	9405
Polk County	31051
Pope County	11309
Ramsey County	551480
Red Lake County	3936
Redwood County	15391
Renville County	14684
Rice County	67030
Rock County	9705
Roseau County	15294
St. Louis County	199962
Scott County	151265
Sherburne County	97479
Sibley County	14802
Stearns County	158349
Steele County	37352
Stevens County	9646
Swift County	9791
Todd County	25250
Traverse County	3346
Wabasha County	21417
Wadena County	14107
Waseca County	18954
Washington County	268191
Watonwan County	11221
Wilkin County	6481
Winona County	49606
Wright County	141759
Yellow Medicine County	9492
